id,nombre,lat,lon
2543,Ubicacion2543,9.716463,-84.333148
2544,Ubicacion2544,9.639998,-83.932589
2545,Ubicacion2545,9.970085,-83.946967
2546,Ubicacion2546,10.034064,-83.931676
2547,Ubicacion2547,10.109249,-83.875618
2548,Ubicacion2548,9.930076,-84.371336
2549,Ubicacion2549,9.759695,-83.921483
2550,Ubicacion2550,9.864903,-84.195616
2551,Ubicacion2551,9.700512,-83.870377
2552,Ubicacion2552,10.17455,-84.389817
2553,Ubicacion2553,9.620632,-83.801777
2554,Ubicacion2554,10.12704,-84.109182
2555,Ubicacion2555,10.192218,-84.013831
2556,Ubicacion2556,9.757496,-84.310998
2557,Ubicacion2557,9.633778,-84.240352
2558,Ubicacion2558,9.716763,-83.849777
2559,Ubicacion2559,9.970664,-84.349577
2560,Ubicacion2560,9.872379,-84.166657
2561,Ubicacion2561,10.089795,-83.889037
2562,Ubicacion2562,10.018235,-84.015093
2563,Ubicacion2563,10.097614,-84.36317
2564,Ubicacion2564,9.655388,-84.040833
2565,Ubicacion2565,9.600072,-83.975481
2566,Ubicacion2566,10.108766,-84.101433
2567,Ubicacion2567,9.923175,-84.089677
2568,Ubicacion2568,10.165859,-84.216944
2569,Ubicacion2569,10.046292,-83.885973
2570,Ubicacion2570,10.065688,-83.839986
2571,Ubicacion2571,10.154048,-84.126683
2572,Ubicacion2572,9.639012,-84.194678
2573,Ubicacion2573,9.748075,-84.241613
2574,Ubicacion2574,9.748712,-84.27158
2575,Ubicacion2575,9.889871,-84.206067
2576,Ubicacion2576,9.608772,-84.062183
2577,Ubicacion2577,9.7088,-84.27009
2578,Ubicacion2578,9.92907,-84.394501
2579,Ubicacion2579,9.893043,-84.282814
2580,Ubicacion2580,10.199463,-83.839389
2581,Ubicacion2581,9.716981,-84.392461
2582,Ubicacion2582,9.670195,-83.907249
2583,Ubicacion2583,9.704627,-84.249583
2584,Ubicacion2584,9.753928,-84.21996
2585,Ubicacion2585,9.616731,-84.172964
2586,Ubicacion2586,9.954307,-83.914739
2587,Ubicacion2587,10.103992,-84.101542
2588,Ubicacion2588,10.055224,-84.091092
2589,Ubicacion2589,9.811262,-84.123307
2590,Ubicacion2590,9.854697,-84.116736
2591,Ubicacion2591,9.800074,-83.919809
2592,Ubicacion2592,9.63771,-83.940699
2593,Ubicacion2593,10.042618,-84.370406
2594,Ubicacion2594,9.750547,-84.24616
2595,Ubicacion2595,9.971741,-84.337334
2596,Ubicacion2596,10.066003,-83.863958
2597,Ubicacion2597,10.191313,-84.217395
2598,Ubicacion2598,9.965295,-84.237125
2599,Ubicacion2599,9.673111,-84.089979
2600,Ubicacion2600,9.799381,-83.8439
2601,Ubicacion2601,9.758679,-84.396215
2602,Ubicacion2602,9.923068,-84.127957
2603,Ubicacion2603,9.797608,-84.311549
2604,Ubicacion2604,10.078338,-84.311989
2605,Ubicacion2605,10.114287,-84.241631
2606,Ubicacion2606,10.143045,-83.866104
2607,Ubicacion2607,10.042143,-83.816204
2608,Ubicacion2608,9.773653,-84.259736
2609,Ubicacion2609,10.03887,-84.096169
2610,Ubicacion2610,9.909494,-84.221248
2611,Ubicacion2611,10.053522,-84.1135
2612,Ubicacion2612,10.045792,-83.814986
2613,Ubicacion2613,9.696173,-83.840974
2614,Ubicacion2614,10.107069,-84.182271
2615,Ubicacion2615,10.039591,-83.848
2616,Ubicacion2616,10.137369,-84.131649
2617,Ubicacion2617,10.069507,-84.357553
2618,Ubicacion2618,9.980441,-83.936735
2619,Ubicacion2619,10.007814,-84.221567
2620,Ubicacion2620,9.937475,-84.098493
2621,Ubicacion2621,10.130534,-84.19327
2622,Ubicacion2622,9.69811,-84.344785
2623,Ubicacion2623,10.165727,-83.816412
2624,Ubicacion2624,9.918153,-84.344226
2625,Ubicacion2625,9.992515,-83.89853
2626,Ubicacion2626,10.051087,-83.871079
2627,Ubicacion2627,10.16274,-83.850059
2628,Ubicacion2628,9.931398,-83.881966
2629,Ubicacion2629,9.876359,-84.174803
2630,Ubicacion2630,9.763404,-84.121098
2631,Ubicacion2631,9.702928,-83.881325
2632,Ubicacion2632,9.653133,-84.296652
2633,Ubicacion2633,9.761034,-83.856964
2634,Ubicacion2634,9.948722,-84.037962
2635,Ubicacion2635,9.98635,-84.329544
2636,Ubicacion2636,9.62236,-84.149369
2637,Ubicacion2637,9.800818,-84.031464
2638,Ubicacion2638,9.621165,-84.382952
2639,Ubicacion2639,9.889208,-83.818676
2640,Ubicacion2640,9.990541,-83.926492
2641,Ubicacion2641,10.021308,-84.080274
2642,Ubicacion2642,9.695762,-83.894402
2643,Ubicacion2643,9.814131,-84.132991
2644,Ubicacion2644,9.794779,-84.278267
2645,Ubicacion2645,9.925852,-83.871958
2646,Ubicacion2646,9.709475,-83.862391
2647,Ubicacion2647,9.725529,-84.139955
2648,Ubicacion2648,10.095579,-84.351335
2649,Ubicacion2649,10.080414,-83.869368
2650,Ubicacion2650,10.04686,-84.048217
2651,Ubicacion2651,9.61516,-84.207206
2652,Ubicacion2652,10.145185,-83.867604
2653,Ubicacion2653,10.085918,-83.876871
2654,Ubicacion2654,9.714156,-84.176965
2655,Ubicacion2655,9.900323,-83.825143
2656,Ubicacion2656,9.780318,-84.270112
2657,Ubicacion2657,9.691121,-84.265856
2658,Ubicacion2658,9.984491,-83.926512
2659,Ubicacion2659,9.616276,-83.887516
2660,Ubicacion2660,10.052175,-83.856513
2661,Ubicacion2661,10.025223,-84.204381
2662,Ubicacion2662,9.960666,-83.908725
2663,Ubicacion2663,9.857943,-84.168864
2664,Ubicacion2664,9.87199,-84.106762
2665,Ubicacion2665,9.723067,-84.289324
2666,Ubicacion2666,9.699852,-84.17774
2667,Ubicacion2667,9.952683,-84.260615
2668,Ubicacion2668,10.039533,-84.375526
2669,Ubicacion2669,9.79715,-83.906407
2670,Ubicacion2670,9.647925,-84.177672
2671,Ubicacion2671,9.891844,-84.264582
2672,Ubicacion2672,9.738088,-84.252591
2673,Ubicacion2673,9.782089,-83.983834
2674,Ubicacion2674,10.03995,-84.338214
2675,Ubicacion2675,9.768889,-84.182656
2676,Ubicacion2676,9.726462,-84.071503
2677,Ubicacion2677,9.791561,-84.186001
2678,Ubicacion2678,9.949111,-84.276117
2679,Ubicacion2679,9.720994,-84.382941
2680,Ubicacion2680,9.909883,-83.834888
2681,Ubicacion2681,10.191071,-83.838275
2682,Ubicacion2682,9.84282,-84.109077
2683,Ubicacion2683,9.903944,-84.086622
2684,Ubicacion2684,9.651645,-83.932875
2685,Ubicacion2685,9.926337,-83.889928
2686,Ubicacion2686,9.99208,-84.255507
2687,Ubicacion2687,10.060814,-84.140306
2688,Ubicacion2688,9.973204,-84.257916
2689,Ubicacion2689,9.760778,-83.869089
2690,Ubicacion2690,9.973925,-83.866895
2691,Ubicacion2691,10.025625,-83.84562
2692,Ubicacion2692,9.737351,-83.981277
2693,Ubicacion2693,9.808269,-84.161691
2694,Ubicacion2694,9.662885,-84.087909
2695,Ubicacion2695,9.697247,-84.299101
2696,Ubicacion2696,10.191294,-84.347022
2697,Ubicacion2697,9.615406,-83.810023
2698,Ubicacion2698,9.928372,-84.327595
2699,Ubicacion2699,9.807251,-83.941145
2700,Ubicacion2700,10.069596,-83.862582
2701,Ubicacion2701,10.151947,-84.175515
2702,Ubicacion2702,9.728963,-84.02253
2703,Ubicacion2703,9.621334,-84.100358
2704,Ubicacion2704,9.777748,-83.928451
2705,Ubicacion2705,9.877334,-84.323759
2706,Ubicacion2706,10.17642,-84.121261
2707,Ubicacion2707,9.91379,-83.896931
2708,Ubicacion2708,10.117187,-84.227173
2709,Ubicacion2709,10.002547,-84.010472
2710,Ubicacion2710,9.799559,-84.351166
2711,Ubicacion2711,10.020678,-83.857901
2712,Ubicacion2712,9.610514,-84.053256
2713,Ubicacion2713,10.076901,-84.25483
2714,Ubicacion2714,9.97668,-84.221631
2715,Ubicacion2715,9.850871,-84.116013
2716,Ubicacion2716,9.848443,-84.394147
2717,Ubicacion2717,9.986673,-84.029168
2718,Ubicacion2718,9.98236,-84.278228
2719,Ubicacion2719,9.645449,-84.0791
2720,Ubicacion2720,9.947491,-83.850674
2721,Ubicacion2721,9.946893,-83.855343
2722,Ubicacion2722,10.071997,-84.027041
2723,Ubicacion2723,10.063199,-84.002205
2724,Ubicacion2724,9.78677,-84.340149
2725,Ubicacion2725,9.968332,-83.986828
2726,Ubicacion2726,9.892493,-84.353396
2727,Ubicacion2727,9.744613,-83.991831
2728,Ubicacion2728,9.968519,-83.908978
2729,Ubicacion2729,10.058258,-84.211874
2730,Ubicacion2730,10.093705,-84.359707
2731,Ubicacion2731,9.860709,-84.29302
2732,Ubicacion2732,10.149975,-83.991574
2733,Ubicacion2733,9.93734,-84.042419
2734,Ubicacion2734,9.810065,-84.304323
2735,Ubicacion2735,9.806954,-84.371251
2736,Ubicacion2736,9.7932,-84.149536
2737,Ubicacion2737,9.69044,-83.801002
2738,Ubicacion2738,9.760175,-84.199793
2739,Ubicacion2739,9.71048,-84.297222
2740,Ubicacion2740,9.865902,-84.042609
2741,Ubicacion2741,9.963215,-84.081335
2742,Ubicacion2742,10.13572,-83.982658
2743,Ubicacion2743,9.994201,-84.084431
2744,Ubicacion2744,9.643585,-84.382371
2745,Ubicacion2745,10.039247,-83.913708
2746,Ubicacion2746,9.781601,-84.119665
2747,Ubicacion2747,9.971575,-84.285519
2748,Ubicacion2748,9.718605,-84.123372
2749,Ubicacion2749,9.686769,-84.012177
2750,Ubicacion2750,9.914492,-83.825953
2751,Ubicacion2751,9.815012,-84.387557
2752,Ubicacion2752,9.941263,-84.014299
2753,Ubicacion2753,9.858771,-83.919547
2754,Ubicacion2754,10.046128,-83.886787
2755,Ubicacion2755,9.714683,-84.09292
2756,Ubicacion2756,9.778218,-84.082777
2757,Ubicacion2757,9.80981,-84.390827
2758,Ubicacion2758,10.015994,-83.852318
2759,Ubicacion2759,9.653735,-84.320871
2760,Ubicacion2760,10.05202,-84.191031
2761,Ubicacion2761,9.875925,-83.822993
2762,Ubicacion2762,9.980694,-83.806428
2763,Ubicacion2763,9.776308,-84.269957
2764,Ubicacion2764,9.881846,-83.997534
2765,Ubicacion2765,9.851981,-83.975054
2766,Ubicacion2766,9.694716,-84.206657
2767,Ubicacion2767,9.779707,-84.02553
2768,Ubicacion2768,10.172699,-84.271238
2769,Ubicacion2769,9.798447,-83.912199
2770,Ubicacion2770,9.90083,-84.303531
2771,Ubicacion2771,9.703987,-84.133627
2772,Ubicacion2772,9.832718,-83.914787
2773,Ubicacion2773,10.183549,-84.089405
2774,Ubicacion2774,10.058901,-83.978111
2775,Ubicacion2775,9.72582,-84.196796
2776,Ubicacion2776,9.862441,-84.366277
2777,Ubicacion2777,9.650207,-84.091112
2778,Ubicacion2778,9.707124,-83.880259
2779,Ubicacion2779,9.654834,-84.041587
2780,Ubicacion2780,9.729945,-83.850998
2781,Ubicacion2781,10.13038,-83.99834
2782,Ubicacion2782,9.889301,-84.127297
2783,Ubicacion2783,9.805983,-84.178851
2784,Ubicacion2784,9.808818,-84.37021
2785,Ubicacion2785,10.081736,-84.279005
2786,Ubicacion2786,9.999162,-84.374786
2787,Ubicacion2787,9.681136,-84.366439
2788,Ubicacion2788,9.880263,-84.372525
2789,Ubicacion2789,10.001345,-83.894519
2790,Ubicacion2790,10.182442,-84.366394
2791,Ubicacion2791,9.886477,-84.376302
2792,Ubicacion2792,10.124406,-84.374381
2793,Ubicacion2793,9.829889,-84.03856
2794,Ubicacion2794,9.997385,-84.292618
2795,Ubicacion2795,10.014329,-84.153119
2796,Ubicacion2796,9.601258,-84.398493
2797,Ubicacion2797,9.731358,-84.161465
2798,Ubicacion2798,9.624402,-84.141749
2799,Ubicacion2799,9.8364,-84.217487
2800,Ubicacion2800,9.85874,-84.305542
2801,Ubicacion2801,10.079142,-84.299447
2802,Ubicacion2802,10.003485,-83.891363
2803,Ubicacion2803,10.055129,-84.046263
2804,Ubicacion2804,10.119648,-83.846747
2805,Ubicacion2805,9.742612,-84.191922
2806,Ubicacion2806,10.071542,-83.853303
2807,Ubicacion2807,9.626707,-84.196524
2808,Ubicacion2808,9.839525,-84.246218
2809,Ubicacion2809,9.602031,-84.038951
2810,Ubicacion2810,10.076501,-84.252709
2811,Ubicacion2811,9.733623,-83.936192
2812,Ubicacion2812,10.177792,-84.130645
2813,Ubicacion2813,10.038115,-83.86124
2814,Ubicacion2814,9.668363,-84.121017
2815,Ubicacion2815,9.857045,-83.939215
2816,Ubicacion2816,10.049806,-84.016596
2817,Ubicacion2817,10.077116,-84.015963
2818,Ubicacion2818,9.963032,-84.253609
2819,Ubicacion2819,9.941813,-83.911162
2820,Ubicacion2820,9.619087,-84.167137
2821,Ubicacion2821,10.001691,-84.300615
2822,Ubicacion2822,9.642018,-83.981575
2823,Ubicacion2823,10.053343,-84.382587
2824,Ubicacion2824,10.081362,-83.887746
2825,Ubicacion2825,9.832691,-83.93806
2826,Ubicacion2826,9.927741,-84.19033
2827,Ubicacion2827,9.93269,-83.989345
2828,Ubicacion2828,9.9405,-84.157379
2829,Ubicacion2829,10.107279,-84.007913
2830,Ubicacion2830,9.717674,-84.327
2831,Ubicacion2831,9.852546,-84.001386
2832,Ubicacion2832,9.805917,-84.337589
2833,Ubicacion2833,9.727315,-83.891724
2834,Ubicacion2834,10.139496,-83.979573
2835,Ubicacion2835,9.967714,-84.191969
2836,Ubicacion2836,9.908053,-84.270227
2837,Ubicacion2837,10.02917,-84.252153
2838,Ubicacion2838,10.183779,-84.296293
2839,Ubicacion2839,9.733362,-84.361877
2840,Ubicacion2840,10.171883,-83.868461
2841,Ubicacion2841,9.826193,-83.849554
2842,Ubicacion2842,10.000087,-83.833594
2843,Ubicacion2843,9.96862,-84.171382
2844,Ubicacion2844,9.806526,-83.918242
2845,Ubicacion2845,10.090651,-83.979514
2846,Ubicacion2846,9.741905,-83.817437
2847,Ubicacion2847,9.899755,-84.356733
2848,Ubicacion2848,10.118548,-84.181949
2849,Ubicacion2849,9.682567,-84.074212
2850,Ubicacion2850,9.641596,-83.928485
2851,Ubicacion2851,9.849938,-83.923641
2852,Ubicacion2852,9.887485,-84.207021
2853,Ubicacion2853,10.061154,-83.872922
2854,Ubicacion2854,9.681799,-84.010384
2855,Ubicacion2855,10.15002,-84.392821
2856,Ubicacion2856,9.610119,-84.154601
2857,Ubicacion2857,9.743122,-83.810098
2858,Ubicacion2858,9.601584,-84.209057
2859,Ubicacion2859,10.197297,-83.875118
2860,Ubicacion2860,9.847658,-83.951671
2861,Ubicacion2861,10.139553,-84.200101
2862,Ubicacion2862,10.153977,-83.937489
2863,Ubicacion2863,9.709202,-84.192142
2864,Ubicacion2864,9.97136,-83.864995
2865,Ubicacion2865,9.666819,-84.139021
2866,Ubicacion2866,10.096388,-84.114442
2867,Ubicacion2867,10.100053,-84.377736
2868,Ubicacion2868,9.804468,-84.224544
2869,Ubicacion2869,10.175759,-84.226063
2870,Ubicacion2870,9.79671,-83.921873
2871,Ubicacion2871,9.740232,-84.201819
2872,Ubicacion2872,10.104311,-84.141154
2873,Ubicacion2873,9.760633,-84.252656
2874,Ubicacion2874,9.749617,-84.383446
2875,Ubicacion2875,9.636466,-84.110282
2876,Ubicacion2876,9.745718,-84.138105
2877,Ubicacion2877,9.6455,-84.277867
2878,Ubicacion2878,9.883393,-84.256905
2879,Ubicacion2879,9.843528,-84.05075
2880,Ubicacion2880,9.907811,-84.34029
2881,Ubicacion2881,9.975289,-84.260988
2882,Ubicacion2882,9.732946,-84.220046
2883,Ubicacion2883,9.965058,-84.353195
2884,Ubicacion2884,9.791481,-84.293917
2885,Ubicacion2885,10.025997,-84.081348
2886,Ubicacion2886,9.630669,-83.842958
2887,Ubicacion2887,10.135257,-84.128417
2888,Ubicacion2888,9.787395,-83.818838
2889,Ubicacion2889,9.666501,-84.145787
2890,Ubicacion2890,9.72381,-84.122328
2891,Ubicacion2891,9.729183,-84.177286
2892,Ubicacion2892,9.73884,-84.033187
2893,Ubicacion2893,9.975737,-84.07596
2894,Ubicacion2894,9.757419,-83.889303
2895,Ubicacion2895,9.655705,-84.297143
2896,Ubicacion2896,9.678089,-83.942587
2897,Ubicacion2897,9.776665,-84.091378
2898,Ubicacion2898,9.702516,-84.011338
2899,Ubicacion2899,10.027274,-84.03374
2900,Ubicacion2900,9.690729,-84.149373
2901,Ubicacion2901,9.925201,-84.288096
2902,Ubicacion2902,10.02033,-84.160231
2903,Ubicacion2903,9.839189,-84.308052
2904,Ubicacion2904,9.604129,-84.09713
2905,Ubicacion2905,10.071324,-84.120713
2906,Ubicacion2906,9.912294,-84.08256
2907,Ubicacion2907,9.835022,-84.155636
2908,Ubicacion2908,10.036639,-84.20461
2909,Ubicacion2909,9.652792,-84.018715
2910,Ubicacion2910,10.123406,-84.113916
2911,Ubicacion2911,9.960268,-84.086052
2912,Ubicacion2912,10.034334,-84.037494
2913,Ubicacion2913,9.703707,-83.971501
2914,Ubicacion2914,10.104282,-84.136697
2915,Ubicacion2915,9.755105,-84.123559
2916,Ubicacion2916,9.860628,-84.105835
2917,Ubicacion2917,9.643194,-83.923529
2918,Ubicacion2918,9.965601,-83.927142
2919,Ubicacion2919,9.977116,-83.885312
2920,Ubicacion2920,10.166712,-84.394912
2921,Ubicacion2921,10.176833,-84.234829
2922,Ubicacion2922,9.871271,-83.946538
2923,Ubicacion2923,9.889021,-83.935041
2924,Ubicacion2924,9.797109,-83.936739
2925,Ubicacion2925,9.641578,-83.828991
2926,Ubicacion2926,9.782721,-84.043175
2927,Ubicacion2927,9.928111,-83.977427
2928,Ubicacion2928,10.062551,-83.907886
2929,Ubicacion2929,9.768793,-84.145777
2930,Ubicacion2930,9.645391,-83.833813
2931,Ubicacion2931,10.131428,-84.368829
2932,Ubicacion2932,9.676278,-83.920463
2933,Ubicacion2933,10.125242,-84.383793
2934,Ubicacion2934,9.61571,-84.262367
2935,Ubicacion2935,9.720718,-84.372188
2936,Ubicacion2936,10.001846,-83.842175
2937,Ubicacion2937,9.866641,-84.259358
2938,Ubicacion2938,10.048144,-83.918843
2939,Ubicacion2939,9.618508,-84.266547
2940,Ubicacion2940,9.849252,-84.378806
2941,Ubicacion2941,9.913397,-84.097325
2942,Ubicacion2942,9.798328,-84.199437
2943,Ubicacion2943,10.003884,-84.123544
2944,Ubicacion2944,9.683929,-84.295326
2945,Ubicacion2945,9.713003,-84.226508
2946,Ubicacion2946,10.074651,-84.134469
2947,Ubicacion2947,10.193208,-84.331739
2948,Ubicacion2948,9.95379,-83.90375
2949,Ubicacion2949,9.812795,-84.04747
2950,Ubicacion2950,9.814798,-84.319993
2951,Ubicacion2951,9.740954,-84.047003
2952,Ubicacion2952,9.695761,-84.350962
2953,Ubicacion2953,10.05911,-83.843051
2954,Ubicacion2954,9.609745,-84.238543
2955,Ubicacion2955,9.608434,-84.104172
2956,Ubicacion2956,9.730047,-84.341007
2957,Ubicacion2957,9.678437,-83.829947
2958,Ubicacion2958,9.631846,-84.179195
2959,Ubicacion2959,9.628173,-83.994477
2960,Ubicacion2960,9.749709,-84.326433
2961,Ubicacion2961,9.63416,-84.038675
2962,Ubicacion2962,10.017696,-83.943272
2963,Ubicacion2963,9.711158,-84.216935
2964,Ubicacion2964,9.943115,-84.146823
2965,Ubicacion2965,9.890801,-84.310258
2966,Ubicacion2966,9.645098,-83.974011
2967,Ubicacion2967,9.862269,-84.079202
2968,Ubicacion2968,9.984385,-84.222866
2969,Ubicacion2969,9.891993,-83.899604
2970,Ubicacion2970,9.860349,-84.264403
2971,Ubicacion2971,9.864577,-84.23767
2972,Ubicacion2972,10.124357,-83.993035
2973,Ubicacion2973,9.833556,-84.118087
2974,Ubicacion2974,9.679567,-84.226604
2975,Ubicacion2975,9.838424,-84.142057
2976,Ubicacion2976,9.986475,-83.94748
2977,Ubicacion2977,9.67374,-83.822591
2978,Ubicacion2978,10.098669,-84.170702
2979,Ubicacion2979,9.665947,-84.290074
2980,Ubicacion2980,9.740323,-83.921498
2981,Ubicacion2981,10.194974,-84.352067
2982,Ubicacion2982,9.812093,-83.923851
2983,Ubicacion2983,9.856715,-83.82616
2984,Ubicacion2984,9.689411,-84.309109
2985,Ubicacion2985,9.739194,-84.339009
2986,Ubicacion2986,9.998009,-84.236089
2987,Ubicacion2987,9.883175,-84.342485
2988,Ubicacion2988,9.865288,-84.181324
2989,Ubicacion2989,9.858603,-83.974613
2990,Ubicacion2990,9.635564,-83.930542
2991,Ubicacion2991,10.018891,-83.894394
2992,Ubicacion2992,10.082097,-83.877278
2993,Ubicacion2993,10.005867,-83.889674
2994,Ubicacion2994,10.10919,-84.184024
2995,Ubicacion2995,9.870029,-83.904171
2996,Ubicacion2996,9.860523,-84.040218
2997,Ubicacion2997,9.673064,-84.217319
2998,Ubicacion2998,10.087606,-83.809097
2999,Ubicacion2999,10.022471,-83.908079
3000,Ubicacion3000,9.983824,-83.829172
3001,Ubicacion3001,10.031617,-84.270401
3002,Ubicacion3002,9.726095,-84.156129
3003,Ubicacion3003,9.756608,-84.396376
3004,Ubicacion3004,9.721667,-83.857761
3005,Ubicacion3005,9.724026,-84.221647
3006,Ubicacion3006,9.932625,-84.364352
3007,Ubicacion3007,9.803086,-84.025791
3008,Ubicacion3008,9.953213,-84.146672
3009,Ubicacion3009,9.792196,-84.157828
3010,Ubicacion3010,10.119603,-84.076508
3011,Ubicacion3011,9.887343,-83.90838
3012,Ubicacion3012,9.736513,-83.983414
3013,Ubicacion3013,9.908202,-84.100994
3014,Ubicacion3014,9.637581,-84.005366
3015,Ubicacion3015,9.839614,-83.995116
3016,Ubicacion3016,9.741752,-84.052661
3017,Ubicacion3017,10.047056,-84.328393
3018,Ubicacion3018,9.956452,-84.341223
3019,Ubicacion3019,9.604785,-84.285751
3020,Ubicacion3020,10.166558,-84.197301
3021,Ubicacion3021,9.76408,-84.395386
3022,Ubicacion3022,9.664808,-84.260116
3023,Ubicacion3023,10.057559,-84.077219
3024,Ubicacion3024,9.863052,-83.956202
3025,Ubicacion3025,10.180669,-84.135467
3026,Ubicacion3026,9.994964,-84.273525
3027,Ubicacion3027,10.117952,-83.863871
3028,Ubicacion3028,9.916331,-84.01801
3029,Ubicacion3029,9.86173,-83.891944
3030,Ubicacion3030,10.168155,-84.043188
3031,Ubicacion3031,9.769178,-83.912442
3032,Ubicacion3032,10.187296,-83.968185
3033,Ubicacion3033,9.876792,-84.157918
3034,Ubicacion3034,9.660549,-83.899672
3035,Ubicacion3035,10.155094,-83.884932
3036,Ubicacion3036,10.185738,-83.914386
3037,Ubicacion3037,9.895709,-84.099587
3038,Ubicacion3038,10.047898,-84.048958
3039,Ubicacion3039,9.643213,-83.918956
3040,Ubicacion3040,10.046339,-83.901054
3041,Ubicacion3041,9.926878,-84.089766
3042,Ubicacion3042,9.769774,-83.840772
3043,Ubicacion3043,10.101842,-84.000441
3044,Ubicacion3044,9.786259,-84.346687
3045,Ubicacion3045,9.787291,-83.88094
3046,Ubicacion3046,10.19683,-83.975264
3047,Ubicacion3047,10.11876,-84.113403
3048,Ubicacion3048,9.736077,-84.070662
3049,Ubicacion3049,9.722699,-83.893297
3050,Ubicacion3050,10.047755,-84.028486
3051,Ubicacion3051,9.913521,-83.94486
3052,Ubicacion3052,9.862738,-84.145484
3053,Ubicacion3053,9.616495,-84.072705
3054,Ubicacion3054,9.611786,-83.973952
3055,Ubicacion3055,9.908039,-84.219218
3056,Ubicacion3056,9.787282,-84.223881
3057,Ubicacion3057,10.094751,-84.198644
3058,Ubicacion3058,9.811219,-83.893048
3059,Ubicacion3059,9.645754,-84.180385
3060,Ubicacion3060,9.624621,-84.20642
3061,Ubicacion3061,10.024731,-84.324216
3062,Ubicacion3062,9.865795,-84.097189
3063,Ubicacion3063,9.639373,-84.049639
3064,Ubicacion3064,9.829873,-84.204789
3065,Ubicacion3065,9.766927,-84.166349
3066,Ubicacion3066,10.05647,-84.003576
3067,Ubicacion3067,9.711926,-83.824527
3068,Ubicacion3068,9.63476,-83.828465
3069,Ubicacion3069,9.712153,-84.390891
3070,Ubicacion3070,9.670848,-84.23221
3071,Ubicacion3071,10.022547,-83.976338
3072,Ubicacion3072,9.654208,-84.25148
3073,Ubicacion3073,9.648408,-83.97634
3074,Ubicacion3074,9.7748,-84.299058
3075,Ubicacion3075,10.024306,-83.925186
3076,Ubicacion3076,10.066421,-84.044621
3077,Ubicacion3077,9.911381,-83.854471
3078,Ubicacion3078,10.187708,-84.394972
3079,Ubicacion3079,9.720513,-83.990866
3080,Ubicacion3080,9.967185,-84.389281
3081,Ubicacion3081,9.824562,-83.821617
3082,Ubicacion3082,9.658025,-84.224091
3083,Ubicacion3083,9.636399,-84.308601
3084,Ubicacion3084,9.678818,-84.120065
3085,Ubicacion3085,10.072191,-83.821579
3086,Ubicacion3086,9.729317,-84.242763
3087,Ubicacion3087,10.022418,-83.898318
3088,Ubicacion3088,9.886166,-84.242791
3089,Ubicacion3089,9.674463,-84.04905
3090,Ubicacion3090,10.034857,-84.327466
3091,Ubicacion3091,9.661362,-84.25731
3092,Ubicacion3092,9.700466,-84.017024
3093,Ubicacion3093,9.626619,-84.120878
3094,Ubicacion3094,10.104011,-83.871188
3095,Ubicacion3095,9.929704,-84.147245
3096,Ubicacion3096,9.954964,-84.022696
3097,Ubicacion3097,9.89322,-84.311896
3098,Ubicacion3098,10.03015,-83.980434
3099,Ubicacion3099,9.703236,-83.9861
3100,Ubicacion3100,9.966205,-83.902584
3101,Ubicacion3101,10.078813,-84.128311
3102,Ubicacion3102,10.138338,-84.259354
3103,Ubicacion3103,9.910752,-83.956358
3104,Ubicacion3104,9.800344,-84.372857
3105,Ubicacion3105,9.854944,-84.329952
3106,Ubicacion3106,9.663473,-84.099869
3107,Ubicacion3107,10.197761,-83.848897
3108,Ubicacion3108,10.16655,-84.378664
3109,Ubicacion3109,9.629959,-83.802234
3110,Ubicacion3110,9.729497,-84.062107
3111,Ubicacion3111,9.797201,-84.20526
3112,Ubicacion3112,10.159079,-83.801271
3113,Ubicacion3113,9.732722,-84.370029
3114,Ubicacion3114,10.162403,-84.191906
3115,Ubicacion3115,9.751758,-84.277398
3116,Ubicacion3116,9.989073,-84.075741
3117,Ubicacion3117,9.854521,-84.256513
3118,Ubicacion3118,10.02983,-83.9042
3119,Ubicacion3119,9.612633,-84.1892
3120,Ubicacion3120,9.992888,-83.891201
3121,Ubicacion3121,10.086431,-83.99919
3122,Ubicacion3122,9.603147,-84.109298
3123,Ubicacion3123,9.953901,-84.213533
3124,Ubicacion3124,9.866102,-84.098062
3125,Ubicacion3125,9.935554,-83.955074
3126,Ubicacion3126,10.059787,-84.30969
3127,Ubicacion3127,9.922154,-83.875459
3128,Ubicacion3128,9.75968,-84.277649
3129,Ubicacion3129,9.741358,-84.281513
3130,Ubicacion3130,9.741405,-84.148112
3131,Ubicacion3131,9.967746,-83.864371
3132,Ubicacion3132,9.939525,-84.283245
3133,Ubicacion3133,9.950772,-84.09832
3134,Ubicacion3134,10.078642,-84.273344
3135,Ubicacion3135,9.858413,-84.382795
3136,Ubicacion3136,9.919156,-83.983657
3137,Ubicacion3137,9.919543,-83.992174
3138,Ubicacion3138,9.839121,-84.343234
3139,Ubicacion3139,9.92306,-84.391597
3140,Ubicacion3140,10.027462,-84.149525
3141,Ubicacion3141,9.68153,-84.346356
3142,Ubicacion3142,10.184893,-84.107698
3143,Ubicacion3143,9.640517,-84.156436
3144,Ubicacion3144,10.15447,-84.185318
3145,Ubicacion3145,9.964928,-84.040117
3146,Ubicacion3146,9.859359,-83.897682
3147,Ubicacion3147,9.62018,-84.229859
3148,Ubicacion3148,9.875745,-84.387164
3149,Ubicacion3149,9.689186,-83.889457
3150,Ubicacion3150,9.863664,-83.967347
