id,id_usuario,id_restaurante,fecha,estado
ped_01009,user_0326,res_0089,2026-12-02,entregado
ped_01010,user_0487,res_0043,2022-01-03,cancelado
ped_01011,user_0193,res_0095,2026-01-29,pendiente
ped_01012,user_0054,res_0027,2024-12-21,entregado
ped_01013,user_0215,res_0063,2027-05-23,entregado
ped_01014,user_0498,res_0019,2025-12-28,pendiente
ped_01015,user_0048,res_0006,2027-03-02,entregado
ped_01016,user_0460,res_0067,2024-04-25,cancelado
ped_01017,user_0459,res_0048,2024-07-27,cancelado
ped_01018,user_0044,res_0075,2022-07-15,cancelado
ped_01019,user_0069,res_0082,2026-08-07,pendiente
ped_01020,user_0039,res_0076,2025-03-08,entregado
ped_01021,user_0223,res_0085,2027-05-29,entregado
ped_01022,user_0122,res_0038,2023-06-19,pendiente
ped_01023,user_0475,res_0051,2025-12-06,cancelado
ped_01024,user_0168,res_0041,2024-07-16,pendiente
ped_01025,user_0120,res_0010,2027-04-17,entregado
ped_01026,user_0070,res_0100,2026-04-27,cancelado
ped_01027,user_0056,res_0020,2022-08-05,entregado
ped_01028,user_0231,res_0060,2023-10-06,pendiente
ped_01029,user_0062,res_0069,2024-01-04,entregado
ped_01030,user_0232,res_0040,2024-08-06,pendiente
ped_01031,user_0437,res_0016,2022-07-05,entregado
ped_01032,user_0414,res_0088,2023-09-16,cancelado
ped_01033,user_0357,res_0078,2022-03-24,entregado
ped_01034,user_0428,res_0042,2022-10-31,entregado
ped_01035,user_0365,res_0032,2027-06-07,pendiente
ped_01036,user_0203,res_0066,2022-04-11,cancelado
ped_01037,user_0154,res_0034,2026-08-07,entregado
ped_01038,user_0016,res_0052,2026-10-17,pendiente
ped_01039,user_0285,res_0096,2025-01-31,entregado
ped_01040,user_0049,res_0060,2022-07-28,entregado
ped_01041,user_0063,res_0002,2022-05-07,entregado
ped_01042,user_0067,res_0026,2026-08-14,pendiente
ped_01043,user_0191,res_0088,2025-07-14,cancelado
ped_01044,user_0044,res_0075,2025-04-15,pendiente
ped_01045,user_0470,res_0010,2022-02-14,entregado
ped_01046,user_0102,res_0083,2024-06-27,entregado
ped_01047,user_0048,res_0043,2022-09-08,entregado
ped_01048,user_0483,res_0060,2022-04-14,entregado
ped_01049,user_0474,res_0074,2024-06-06,cancelado
ped_01050,user_0203,res_0064,2022-03-02,pendiente
ped_01051,user_0350,res_0055,2022-12-20,pendiente
ped_01052,user_0110,res_0024,2023-07-18,pendiente
ped_01053,user_0229,res_0020,2022-03-12,cancelado
ped_01054,user_0318,res_0079,2023-05-19,cancelado
ped_01055,user_0152,res_0064,2024-04-23,cancelado
ped_01056,user_0246,res_0008,2022-06-29,pendiente
ped_01057,user_0197,res_0018,2024-05-08,entregado
ped_01058,user_0330,res_0068,2023-05-26,cancelado
ped_01059,user_0411,res_0070,2026-06-16,entregado
ped_01060,user_0196,res_0092,2024-01-06,pendiente
ped_01061,user_0279,res_0063,2023-12-06,cancelado
ped_01062,user_0258,res_0042,2024-03-06,pendiente
ped_01063,user_0093,res_0004,2023-10-16,cancelado
ped_01064,user_0113,res_0004,2027-01-09,pendiente
ped_01065,user_0030,res_0061,2024-12-20,pendiente
ped_01066,user_0393,res_0075,2023-04-22,entregado
ped_01067,user_0052,res_0032,2025-09-07,entregado
ped_01068,user_0137,res_0069,2026-07-30,cancelado
ped_01069,user_0029,res_0098,2027-04-26,entregado
ped_01070,user_0295,res_0050,2023-12-28,entregado
ped_01071,user_0091,res_0031,2025-04-28,pendiente
ped_01072,user_0413,res_0095,2025-11-29,pendiente
ped_01073,user_0468,res_0076,2022-02-27,cancelado
ped_01074,user_0359,res_0046,2027-04-25,cancelado
ped_01075,user_0289,res_0019,2025-02-27,entregado
ped_01076,user_0429,res_0064,2025-01-15,pendiente
ped_01077,user_0090,res_0063,2022-03-19,entregado
ped_01078,user_0029,res_0030,2025-05-17,entregado
ped_01079,user_0011,res_0068,2024-09-05,entregado
ped_01080,user_0170,res_0079,2023-02-17,entregado
ped_01081,user_0175,res_0092,2022-12-30,pendiente
ped_01082,user_0031,res_0003,2022-10-30,cancelado
ped_01083,user_0361,res_0019,2026-05-05,entregado
ped_01084,user_0434,res_0068,2026-10-29,pendiente
ped_01085,user_0492,res_0010,2024-02-05,cancelado
ped_01086,user_0483,res_0085,2024-03-21,cancelado
ped_01087,user_0052,res_0044,2023-09-11,pendiente
ped_01088,user_0070,res_0021,2026-02-08,pendiente
ped_01089,user_0406,res_0082,2027-05-22,pendiente
ped_01090,user_0333,res_0041,2022-12-23,cancelado
ped_01091,user_0496,res_0072,2025-11-21,cancelado
ped_01092,user_0403,res_0046,2023-04-03,cancelado
ped_01093,user_0302,res_0023,2024-02-14,pendiente
ped_01094,user_0376,res_0089,2023-08-27,entregado
ped_01095,user_0091,res_0094,2022-01-04,cancelado
ped_01096,user_0486,res_0074,2024-03-12,cancelado
ped_01097,user_0017,res_0024,2025-05-18,pendiente
ped_01098,user_0472,res_0079,2023-03-29,cancelado
ped_01099,user_0290,res_0014,2027-04-03,pendiente
ped_01100,user_0073,res_0043,2026-03-07,entregado
ped_01101,user_0122,res_0045,2023-10-17,entregado
ped_01102,user_0326,res_0012,2026-08-10,cancelado
ped_01103,user_0344,res_0082,2026-02-02,pendiente
ped_01104,user_0229,res_0002,2023-06-28,entregado
ped_01105,user_0128,res_0089,2022-05-19,pendiente
ped_01106,user_0132,res_0014,2026-01-15,entregado
ped_01107,user_0025,res_0050,2024-06-16,cancelado
ped_01108,user_0215,res_0022,2026-12-17,pendiente
ped_01109,user_0253,res_0049,2023-12-21,cancelado
ped_01110,user_0193,res_0013,2026-08-25,pendiente
ped_01111,user_0404,res_0074,2025-08-26,cancelado
ped_01112,user_0116,res_0021,2024-07-13,entregado
ped_01113,user_0410,res_0005,2023-08-27,entregado
ped_01114,user_0164,res_0034,2027-05-04,entregado
ped_01115,user_0038,res_0044,2022-12-15,pendiente
ped_01116,user_0083,res_0094,2022-06-03,cancelado
ped_01117,user_0483,res_0012,2023-11-24,cancelado
ped_01118,user_0315,res_0062,2025-12-13,entregado
ped_01119,user_0221,res_0084,2022-12-04,cancelado
ped_01120,user_0456,res_0056,2022-11-18,entregado
ped_01121,user_0052,res_0043,2023-02-25,entregado
ped_01122,user_0210,res_0090,2025-02-08,cancelado
ped_01123,user_0474,res_0094,2025-01-11,pendiente
ped_01124,user_0339,res_0037,2023-09-02,entregado
ped_01125,user_0050,res_0007,2024-03-15,cancelado
ped_01126,user_0282,res_0063,2022-11-11,entregado
ped_01127,user_0185,res_0001,2024-05-25,entregado
ped_01128,user_0151,res_0085,2025-07-04,cancelado
ped_01129,user_0246,res_0026,2022-07-18,entregado
ped_01130,user_0106,res_0022,2025-07-31,pendiente
ped_01131,user_0042,res_0061,2026-09-25,entregado
ped_01132,user_0158,res_0051,2024-08-22,pendiente
ped_01133,user_0459,res_0085,2023-06-27,entregado
ped_01134,user_0329,res_0070,2024-03-04,entregado
ped_01135,user_0190,res_0049,2024-01-27,entregado
ped_01136,user_0229,res_0006,2023-06-24,pendiente
ped_01137,user_0239,res_0034,2023-04-09,pendiente
ped_01138,user_0289,res_0008,2022-11-06,cancelado
ped_01139,user_0342,res_0013,2022-06-25,cancelado
ped_01140,user_0177,res_0070,2024-04-27,cancelado
ped_01141,user_0117,res_0071,2022-05-05,pendiente
ped_01142,user_0420,res_0067,2024-05-07,cancelado
ped_01143,user_0352,res_0061,2025-03-18,entregado
ped_01144,user_0244,res_0039,2022-06-11,pendiente
ped_01145,user_0463,res_0092,2022-03-13,cancelado
ped_01146,user_0293,res_0067,2026-06-28,cancelado
ped_01147,user_0347,res_0080,2022-10-29,entregado
ped_01148,user_0487,res_0097,2024-07-08,entregado
ped_01149,user_0486,res_0022,2027-06-14,entregado
ped_01150,user_0414,res_0025,2022-09-16,entregado
ped_01151,user_0217,res_0011,2025-10-31,pendiente
ped_01152,user_0104,res_0081,2022-10-30,cancelado
ped_01153,user_0133,res_0041,2027-02-09,cancelado
ped_01154,user_0469,res_0009,2022-06-28,pendiente
ped_01155,user_0285,res_0051,2025-02-04,pendiente
ped_01156,user_0439,res_0036,2024-11-30,pendiente
ped_01157,user_0470,res_0002,2026-05-30,cancelado
ped_01158,user_0320,res_0076,2024-12-06,pendiente
ped_01159,user_0058,res_0054,2022-11-03,entregado
ped_01160,user_0291,res_0076,2025-04-08,entregado
ped_01161,user_0474,res_0014,2025-02-26,entregado
ped_01162,user_0403,res_0037,2026-11-12,cancelado
ped_01163,user_0451,res_0045,2026-12-03,pendiente
ped_01164,user_0136,res_0050,2025-09-03,pendiente
ped_01165,user_0293,res_0078,2024-08-26,entregado
ped_01166,user_0089,res_0036,2024-04-05,entregado
ped_01167,user_0317,res_0078,2025-10-26,cancelado
ped_01168,user_0206,res_0005,2024-03-21,pendiente
ped_01169,user_0354,res_0031,2022-04-11,cancelado
ped_01170,user_0244,res_0035,2027-01-12,pendiente
ped_01171,user_0011,res_0044,2026-08-02,pendiente
ped_01172,user_0160,res_0036,2026-09-23,pendiente
ped_01173,user_0440,res_0090,2025-11-03,entregado
ped_01174,user_0498,res_0030,2022-10-03,pendiente
ped_01175,user_0499,res_0096,2024-06-26,pendiente
ped_01176,user_0138,res_0094,2024-05-03,cancelado
ped_01177,user_0331,res_0012,2023-01-20,pendiente
ped_01178,user_0109,res_0053,2026-02-26,pendiente
ped_01179,user_0389,res_0067,2026-11-12,pendiente
ped_01180,user_0421,res_0008,2024-11-21,entregado
ped_01181,user_0034,res_0040,2025-12-24,cancelado
ped_01182,user_0207,res_0018,2026-05-18,cancelado
ped_01183,user_0451,res_0073,2022-03-01,entregado
ped_01184,user_0099,res_0026,2026-09-11,entregado
ped_01185,user_0128,res_0005,2024-07-23,entregado
ped_01186,user_0471,res_0047,2025-12-14,entregado
ped_01187,user_0141,res_0048,2026-08-14,pendiente
ped_01188,user_0259,res_0051,2025-07-25,entregado
ped_01189,user_0349,res_0004,2023-05-11,pendiente
ped_01190,user_0251,res_0077,2024-07-02,entregado
ped_01191,user_0492,res_0061,2025-04-16,cancelado
ped_01192,user_0180,res_0045,2022-12-01,pendiente
ped_01193,user_0384,res_0089,2022-07-05,pendiente
ped_01194,user_0015,res_0050,2022-04-12,entregado
ped_01195,user_0438,res_0074,2026-05-17,entregado
ped_01196,user_0439,res_0029,2025-08-18,entregado
ped_01197,user_0347,res_0027,2023-07-06,cancelado
ped_01198,user_0210,res_0066,2022-02-11,cancelado
ped_01199,user_0005,res_0061,2027-02-10,entregado
ped_01200,user_0332,res_0023,2025-05-16,entregado
ped_01201,user_0115,res_0033,2025-05-30,pendiente
ped_01202,user_0365,res_0091,2025-08-09,pendiente
ped_01203,user_0217,res_0049,2026-10-11,pendiente
ped_01204,user_0236,res_0033,2023-03-23,pendiente
ped_01205,user_0155,res_0087,2024-12-02,cancelado
ped_01206,user_0204,res_0075,2022-07-29,entregado
ped_01207,user_0262,res_0085,2027-06-03,pendiente
ped_01208,user_0288,res_0083,2025-05-01,cancelado
ped_01209,user_0145,res_0039,2025-11-02,entregado
ped_01210,user_0247,res_0009,2023-11-20,pendiente
ped_01211,user_0328,res_0042,2026-10-31,pendiente
ped_01212,user_0134,res_0084,2025-12-27,cancelado
ped_01213,user_0153,res_0025,2022-11-04,cancelado
ped_01214,user_0392,res_0031,2027-01-17,entregado
ped_01215,user_0413,res_0077,2024-04-07,cancelado
ped_01216,user_0164,res_0088,2022-10-14,cancelado
ped_01217,user_0014,res_0084,2024-10-15,pendiente
ped_01218,user_0133,res_0054,2024-04-08,pendiente
ped_01219,user_0378,res_0005,2025-04-09,cancelado
ped_01220,user_0293,res_0025,2023-12-04,cancelado
ped_01221,user_0366,res_0029,2025-11-06,cancelado
ped_01222,user_0327,res_0061,2027-01-31,cancelado
ped_01223,user_0184,res_0065,2023-09-07,entregado
ped_01224,user_0431,res_0085,2026-12-01,cancelado
ped_01225,user_0093,res_0038,2022-07-19,pendiente
ped_01226,user_0066,res_0095,2023-06-14,cancelado
ped_01227,user_0414,res_0072,2026-04-12,entregado
ped_01228,user_0485,res_0088,2027-01-17,pendiente
ped_01229,user_0336,res_0012,2023-04-01,pendiente
ped_01230,user_0115,res_0096,2026-11-20,pendiente
ped_01231,user_0216,res_0043,2024-02-01,pendiente
ped_01232,user_0300,res_0038,2024-08-07,entregado
ped_01233,user_0241,res_0007,2026-11-10,cancelado
ped_01234,user_0299,res_0075,2027-04-18,cancelado
ped_01235,user_0037,res_0061,2026-12-27,entregado
ped_01236,user_0257,res_0016,2026-11-12,cancelado
ped_01237,user_0196,res_0068,2023-09-04,pendiente
ped_01238,user_0028,res_0020,2022-10-09,entregado
ped_01239,user_0176,res_0053,2025-03-12,pendiente
ped_01240,user_0074,res_0041,2026-11-02,cancelado
ped_01241,user_0093,res_0100,2022-06-15,pendiente
ped_01242,user_0171,res_0081,2022-12-29,pendiente
ped_01243,user_0325,res_0008,2022-01-10,pendiente
ped_01244,user_0141,res_0027,2026-04-08,entregado
ped_01245,user_0296,res_0098,2022-11-21,pendiente
ped_01246,user_0403,res_0098,2026-05-16,entregado
ped_01247,user_0067,res_0079,2024-06-07,cancelado
ped_01248,user_0220,res_0052,2024-05-28,pendiente
ped_01249,user_0197,res_0001,2022-03-19,cancelado
ped_01250,user_0103,res_0094,2024-02-04,entregado
ped_01251,user_0457,res_0042,2026-03-31,cancelado
ped_01252,user_0098,res_0003,2025-10-17,entregado
ped_01253,user_0321,res_0094,2023-05-25,entregado
ped_01254,user_0356,res_0045,2023-10-02,entregado
ped_01255,user_0053,res_0050,2024-10-27,cancelado
ped_01256,user_0157,res_0022,2022-05-14,entregado
ped_01257,user_0153,res_0038,2024-07-22,cancelado
ped_01258,user_0267,res_0077,2024-12-09,pendiente
ped_01259,user_0223,res_0088,2022-10-02,pendiente
ped_01260,user_0462,res_0063,2024-01-06,entregado
ped_01261,user_0085,res_0052,2022-02-09,entregado
ped_01262,user_0115,res_0094,2022-09-26,entregado
ped_01263,user_0376,res_0003,2025-04-22,cancelado
ped_01264,user_0087,res_0016,2024-01-21,cancelado
ped_01265,user_0334,res_0005,2024-02-08,cancelado
ped_01266,user_0131,res_0099,2024-12-31,cancelado
ped_01267,user_0025,res_0077,2022-04-09,cancelado
ped_01268,user_0056,res_0084,2026-09-09,entregado
ped_01269,user_0025,res_0089,2022-08-26,pendiente
ped_01270,user_0228,res_0049,2022-09-11,cancelado
ped_01271,user_0130,res_0061,2025-12-08,entregado
ped_01272,user_0106,res_0089,2025-11-05,cancelado
ped_01273,user_0005,res_0039,2024-05-11,cancelado
ped_01274,user_0052,res_0085,2024-12-01,pendiente
ped_01275,user_0319,res_0078,2025-12-06,entregado
ped_01276,user_0215,res_0014,2024-11-13,cancelado
ped_01277,user_0317,res_0016,2023-08-02,entregado
ped_01278,user_0402,res_0014,2024-10-16,entregado
ped_01279,user_0312,res_0026,2026-05-13,pendiente
ped_01280,user_0426,res_0067,2027-06-16,entregado
ped_01281,user_0184,res_0091,2024-04-19,pendiente
ped_01282,user_0083,res_0006,2025-01-27,pendiente
ped_01283,user_0467,res_0027,2025-11-10,pendiente
ped_01284,user_0170,res_0031,2022-01-06,entregado
ped_01285,user_0344,res_0012,2027-02-01,entregado
ped_01286,user_0428,res_0074,2025-10-02,pendiente
ped_01287,user_0077,res_0012,2026-05-16,cancelado
ped_01288,user_0039,res_0093,2026-01-21,entregado
ped_01289,user_0464,res_0033,2025-08-12,entregado
ped_01290,user_0234,res_0038,2023-06-25,pendiente
ped_01291,user_0026,res_0013,2026-07-24,entregado
ped_01292,user_0448,res_0006,2026-10-12,pendiente
ped_01293,user_0185,res_0087,2023-10-03,pendiente
ped_01294,user_0379,res_0015,2022-07-14,entregado
ped_01295,user_0005,res_0018,2025-09-20,cancelado
ped_01296,user_0088,res_0043,2024-01-03,pendiente
ped_01297,user_0490,res_0080,2023-07-04,cancelado
ped_01298,user_0048,res_0048,2026-07-28,pendiente
ped_01299,user_0094,res_0015,2024-03-31,pendiente
ped_01300,user_0493,res_0059,2023-07-11,pendiente
ped_01301,user_0354,res_0062,2026-06-27,pendiente
ped_01302,user_0333,res_0022,2022-08-20,entregado
ped_01303,user_0357,res_0093,2022-05-01,entregado
ped_01304,user_0054,res_0054,2027-02-10,cancelado
ped_01305,user_0248,res_0073,2025-10-21,pendiente
ped_01306,user_0093,res_0079,2024-02-17,pendiente
ped_01307,user_0314,res_0004,2026-11-02,cancelado
ped_01308,user_0451,res_0094,2027-06-17,entregado
ped_01309,user_0248,res_0063,2022-08-20,pendiente
ped_01310,user_0226,res_0006,2022-05-10,pendiente
ped_01311,user_0336,res_0041,2022-01-26,cancelado
ped_01312,user_0445,res_0087,2024-12-10,cancelado
ped_01313,user_0296,res_0093,2025-03-03,entregado
ped_01314,user_0490,res_0086,2026-11-24,pendiente
ped_01315,user_0266,res_0067,2025-11-10,cancelado
ped_01316,user_0317,res_0013,2024-06-05,cancelado
ped_01317,user_0373,res_0032,2024-09-13,pendiente
ped_01318,user_0340,res_0087,2025-08-06,pendiente
ped_01319,user_0077,res_0072,2027-01-01,cancelado
ped_01320,user_0028,res_0002,2025-08-10,entregado
ped_01321,user_0259,res_0061,2026-10-11,pendiente
ped_01322,user_0446,res_0022,2022-06-03,pendiente
ped_01323,user_0165,res_0031,2023-11-09,pendiente
ped_01324,user_0026,res_0065,2023-04-02,cancelado
ped_01325,user_0330,res_0049,2024-04-05,entregado
ped_01326,user_0041,res_0059,2024-06-28,cancelado
ped_01327,user_0230,res_0012,2026-10-21,pendiente
ped_01328,user_0229,res_0041,2022-09-01,pendiente
ped_01329,user_0382,res_0084,2022-02-06,entregado
ped_01330,user_0207,res_0053,2022-03-15,cancelado
ped_01331,user_0282,res_0001,2026-08-19,entregado
ped_01332,user_0406,res_0078,2027-05-27,cancelado
ped_01333,user_0327,res_0039,2026-12-28,cancelado
ped_01334,user_0288,res_0027,2025-09-02,cancelado
ped_01335,user_0234,res_0044,2024-01-15,entregado
ped_01336,user_0419,res_0029,2026-09-26,pendiente
ped_01337,user_0170,res_0072,2026-04-21,cancelado
ped_01338,user_0308,res_0061,2026-01-07,cancelado
ped_01339,user_0187,res_0092,2024-07-15,entregado
ped_01340,user_0050,res_0098,2025-09-11,entregado
ped_01341,user_0002,res_0044,2023-12-29,cancelado
ped_01342,user_0494,res_0038,2025-01-26,cancelado
ped_01343,user_0192,res_0090,2022-08-06,entregado
ped_01344,user_0460,res_0022,2024-10-05,entregado
ped_01345,user_0421,res_0092,2026-03-01,cancelado
ped_01346,user_0210,res_0014,2023-06-05,cancelado
ped_01347,user_0101,res_0025,2022-09-05,pendiente
ped_01348,user_0111,res_0059,2026-08-16,entregado
ped_01349,user_0367,res_0044,2022-08-09,pendiente
ped_01350,user_0024,res_0082,2026-09-12,cancelado
ped_01351,user_0302,res_0016,2026-05-01,pendiente
ped_01352,user_0235,res_0085,2025-04-21,cancelado
ped_01353,user_0069,res_0064,2022-01-09,cancelado
ped_01354,user_0377,res_0007,2025-02-07,pendiente
ped_01355,user_0430,res_0075,2024-09-16,cancelado
ped_01356,user_0400,res_0023,2025-11-17,cancelado
ped_01357,user_0089,res_0094,2026-07-28,entregado
ped_01358,user_0054,res_0050,2025-09-08,cancelado
ped_01359,user_0311,res_0042,2024-10-29,pendiente
ped_01360,user_0215,res_0078,2027-02-19,cancelado
ped_01361,user_0391,res_0032,2023-07-15,pendiente
ped_01362,user_0494,res_0044,2027-06-11,pendiente
ped_01363,user_0232,res_0018,2022-10-10,pendiente
ped_01364,user_0309,res_0090,2026-12-21,cancelado
ped_01365,user_0263,res_0039,2026-09-23,cancelado
ped_01366,user_0281,res_0041,2025-12-28,cancelado
ped_01367,user_0479,res_0071,2025-07-19,entregado
ped_01368,user_0103,res_0027,2025-07-02,cancelado
ped_01369,user_0149,res_0088,2023-12-09,cancelado
ped_01370,user_0068,res_0091,2025-08-24,entregado
ped_01371,user_0258,res_0070,2025-11-22,cancelado
ped_01372,user_0166,res_0091,2022-08-25,pendiente
ped_01373,user_0288,res_0062,2025-04-08,cancelado
ped_01374,user_0483,res_0086,2025-12-25,pendiente
ped_01375,user_0346,res_0096,2027-01-05,cancelado
ped_01376,user_0147,res_0055,2026-07-14,entregado
ped_01377,user_0268,res_0014,2022-02-21,pendiente
ped_01378,user_0075,res_0007,2025-10-04,entregado
ped_01379,user_0103,res_0035,2026-03-17,entregado
ped_01380,user_0147,res_0088,2023-05-29,entregado
ped_01381,user_0430,res_0008,2025-11-15,pendiente
ped_01382,user_0105,res_0097,2025-01-13,entregado
ped_01383,user_0184,res_0058,2022-07-29,cancelado
ped_01384,user_0445,res_0087,2026-02-23,cancelado
ped_01385,user_0443,res_0029,2026-03-01,cancelado
ped_01386,user_0288,res_0050,2023-05-02,cancelado
ped_01387,user_0402,res_0090,2023-08-13,cancelado
ped_01388,user_0341,res_0007,2027-03-13,pendiente
ped_01389,user_0199,res_0054,2027-05-14,cancelado
ped_01390,user_0161,res_0071,2022-04-21,entregado
ped_01391,user_0381,res_0033,2023-02-20,cancelado
ped_01392,user_0445,res_0100,2026-10-29,pendiente
ped_01393,user_0425,res_0029,2027-02-10,cancelado
ped_01394,user_0361,res_0091,2025-08-19,pendiente
ped_01395,user_0387,res_0076,2025-01-24,cancelado
ped_01396,user_0309,res_0026,2026-05-09,cancelado
ped_01397,user_0494,res_0025,2023-08-26,pendiente
ped_01398,user_0091,res_0088,2022-06-02,entregado
ped_01399,user_0493,res_0023,2026-02-14,cancelado
ped_01400,user_0062,res_0049,2022-03-25,pendiente
ped_01401,user_0143,res_0072,2023-06-26,entregado
ped_01402,user_0083,res_0075,2026-09-29,pendiente
ped_01403,user_0003,res_0043,2024-08-13,cancelado
ped_01404,user_0480,res_0020,2022-03-23,entregado
ped_01405,user_0476,res_0042,2025-05-07,entregado
ped_01406,user_0397,res_0081,2025-06-14,cancelado
ped_01407,user_0155,res_0063,2026-06-06,cancelado
ped_01408,user_0282,res_0046,2022-05-30,cancelado
ped_01409,user_0163,res_0068,2023-03-27,entregado
ped_01410,user_0267,res_0009,2026-05-30,cancelado
ped_01411,user_0082,res_0054,2025-01-17,cancelado
ped_01412,user_0207,res_0012,2023-12-17,entregado
ped_01413,user_0453,res_0028,2025-09-20,pendiente
ped_01414,user_0170,res_0047,2023-08-25,entregado
ped_01415,user_0487,res_0097,2025-06-20,cancelado
ped_01416,user_0244,res_0072,2026-08-14,cancelado
ped_01417,user_0005,res_0015,2025-10-01,pendiente
ped_01418,user_0229,res_0031,2027-01-27,cancelado
ped_01419,user_0315,res_0080,2023-05-15,entregado
ped_01420,user_0350,res_0042,2024-02-21,entregado
ped_01421,user_0198,res_0033,2025-01-11,cancelado
ped_01422,user_0145,res_0004,2027-02-10,cancelado
ped_01423,user_0421,res_0099,2024-02-07,cancelado
ped_01424,user_0412,res_0066,2024-07-01,pendiente
ped_01425,user_0023,res_0038,2027-01-14,cancelado
ped_01426,user_0099,res_0042,2024-11-18,entregado
ped_01427,user_0486,res_0013,2022-12-09,cancelado
ped_01428,user_0274,res_0001,2025-07-07,entregado
ped_01429,user_0108,res_0086,2025-07-13,entregado
ped_01430,user_0443,res_0088,2024-05-18,entregado
ped_01431,user_0106,res_0069,2026-08-25,cancelado
ped_01432,user_0450,res_0095,2026-05-07,pendiente
ped_01433,user_0332,res_0010,2026-03-10,cancelado
ped_01434,user_0079,res_0004,2024-07-29,cancelado
ped_01435,user_0170,res_0005,2022-06-29,entregado
ped_01436,user_0028,res_0023,2026-06-15,pendiente
ped_01437,user_0286,res_0010,2025-03-23,entregado
ped_01438,user_0467,res_0034,2024-04-14,pendiente
ped_01439,user_0231,res_0081,2024-04-08,pendiente
ped_01440,user_0162,res_0003,2024-03-08,cancelado
ped_01441,user_0061,res_0069,2022-01-13,cancelado
ped_01442,user_0369,res_0080,2022-05-10,cancelado
ped_01443,user_0300,res_0006,2025-12-06,entregado
ped_01444,user_0184,res_0065,2022-08-06,pendiente
ped_01445,user_0403,res_0088,2023-09-10,cancelado
ped_01446,user_0045,res_0037,2026-04-17,pendiente
ped_01447,user_0196,res_0051,2026-08-11,cancelado
ped_01448,user_0016,res_0061,2022-11-17,cancelado
ped_01449,user_0113,res_0018,2026-03-10,pendiente
ped_01450,user_0408,res_0070,2023-08-28,cancelado
ped_01451,user_0074,res_0039,2025-10-19,cancelado
ped_01452,user_0332,res_0048,2027-05-15,entregado
ped_01453,user_0284,res_0072,2022-10-17,entregado
ped_01454,user_0022,res_0001,2025-03-18,cancelado
ped_01455,user_0202,res_0069,2025-01-26,entregado
ped_01456,user_0157,res_0027,2026-03-13,cancelado
ped_01457,user_0463,res_0093,2023-12-06,entregado
ped_01458,user_0212,res_0083,2026-10-10,cancelado
ped_01459,user_0073,res_0021,2023-01-12,entregado
ped_01460,user_0316,res_0033,2023-02-02,entregado
ped_01461,user_0093,res_0086,2026-06-26,cancelado
ped_01462,user_0437,res_0007,2026-10-10,cancelado
ped_01463,user_0237,res_0083,2025-01-30,entregado
ped_01464,user_0149,res_0086,2022-05-18,pendiente
ped_01465,user_0051,res_0026,2026-01-26,cancelado
ped_01466,user_0250,res_0043,2024-01-02,entregado
ped_01467,user_0344,res_0084,2023-04-26,entregado
ped_01468,user_0146,res_0080,2022-05-23,entregado
ped_01469,user_0163,res_0063,2024-07-11,pendiente
ped_01470,user_0316,res_0085,2023-09-19,cancelado
ped_01471,user_0300,res_0020,2025-03-04,cancelado
ped_01472,user_0187,res_0041,2027-05-18,pendiente
ped_01473,user_0087,res_0001,2023-10-04,entregado
ped_01474,user_0403,res_0029,2025-12-29,cancelado
ped_01475,user_0329,res_0056,2023-07-21,pendiente
ped_01476,user_0069,res_0087,2026-02-10,pendiente
ped_01477,user_0450,res_0062,2024-08-05,pendiente
ped_01478,user_0184,res_0100,2023-09-18,pendiente
ped_01479,user_0283,res_0014,2022-12-26,cancelado
ped_01480,user_0311,res_0011,2026-09-20,pendiente
ped_01481,user_0440,res_0018,2026-12-31,cancelado
ped_01482,user_0101,res_0034,2026-02-11,cancelado
ped_01483,user_0040,res_0094,2022-06-04,entregado
ped_01484,user_0435,res_0065,2025-07-17,entregado
ped_01485,user_0417,res_0075,2025-03-31,pendiente
ped_01486,user_0394,res_0076,2023-03-12,entregado
ped_01487,user_0283,res_0034,2025-01-18,cancelado
ped_01488,user_0242,res_0084,2026-05-07,entregado
ped_01489,user_0188,res_0051,2023-04-03,cancelado
ped_01490,user_0376,res_0038,2022-10-02,pendiente
ped_01491,user_0257,res_0066,2022-07-05,pendiente
ped_01492,user_0187,res_0065,2022-01-22,cancelado
ped_01493,user_0123,res_0079,2025-11-02,entregado
ped_01494,user_0388,res_0066,2022-10-15,pendiente
ped_01495,user_0082,res_0023,2025-03-05,cancelado
ped_01496,user_0338,res_0019,2026-02-16,cancelado
ped_01497,user_0248,res_0046,2022-03-24,entregado
ped_01498,user_0390,res_0063,2023-04-20,entregado
ped_01499,user_0136,res_0048,2023-04-25,entregado
ped_01500,user_0343,res_0027,2024-11-26,pendiente
ped_01501,user_0199,res_0061,2027-02-23,pendiente
ped_01502,user_0452,res_0006,2022-03-23,cancelado
ped_01503,user_0166,res_0014,2025-12-12,cancelado
ped_01504,user_0325,res_0036,2026-09-06,cancelado
ped_01505,user_0135,res_0075,2025-01-19,cancelado
ped_01506,user_0090,res_0049,2025-08-31,pendiente
ped_01507,user_0188,res_0076,2025-08-31,entregado
ped_01508,user_0265,res_0033,2024-02-10,entregado
ped_01509,user_0265,res_0052,2023-12-24,pendiente
ped_01510,user_0250,res_0062,2026-12-22,cancelado
ped_01511,user_0004,res_0065,2026-12-12,entregado
ped_01512,user_0226,res_0022,2023-04-17,entregado
ped_01513,user_0264,res_0083,2023-07-30,entregado
